"","id","state","party","year","agree","recipient"
"2910",66,"CA","D",2019,0.244394203132488,"0"
"2911",67,"CA","D",2019,0.313059815762886,"0"
"2912",68,"CA","D",2019,-0.0776391589798681,"0"
"2913",69,"CA","D",2019,0.392147388500578,"0"
"2914",70,"CA","D",2019,0.0227751419510381,"0"
"2915",71,"CA","D",2019,-0.323916458284195,"0"
"2916",72,"CA","D",2019,-0.407375222752978,"0"
"2917",73,"CA","D",2019,-0.286591178270631,"0"
"2918",74,"CA","D",2019,0.373463341962763,"0"
"2919",75,"CA","D",2019,-0.275436941793074,"0"
"2920",76,"CA","D",2019,-0.0991413421957718,"0"
"2921",77,"CA","D",2019,-0.191201309231492,"0"
"2922",78,"CA","D",2019,0.932601393474669,"0"
"2923",79,"CA","D",2019,-0.0122597912726829,"0"
"2924",80,"CA","D",2019,-0.275145722506685,"0"
"2925",81,"CA","D",2019,0.292992170459012,"0"
"2926",82,"CA","D",2019,0.221404218024856,"0"
"2927",83,"CA","R",2019,0.655362456509873,"0"
"2928",84,"CA","R",2019,1.50074441555406,"0"
"2929",85,"CA","R",2019,1.32129340684171,"0"
"2930",86,"CA","D",2019,0.96846071819904,"0"
"2931",87,"CA","D",2019,0.275023509599089,"0"
"2932",88,"CA","D",2019,-0.18483741343109,"0"
"2933",89,"CA","D",2019,0.0818379279375525,"0"
"2934",90,"CA","D",2019,0.0921099877712142,"0"
"2935",91,"CA","D",2019,-0.0575528170775865,"0"
"2936",92,"CA","R",2019,1.04168558809691,"0"
"2937",93,"CA","R",2019,0.854604960480279,"0"
"2938",94,"CA","R",2019,1.24685394905909,"0"
"2939",95,"CA","D",2019,0.206877088738235,"0"
"2940",96,"CA","D",2019,-0.123815589152437,"0"
"2941",97,"CA","D",2019,-0.499784029132681,"0"
"2942",98,"CA","D",2019,0.193900290768449,"0"
"2943",99,"CA","D",2019,0.735461183210477,"0"
"2944",100,"CA","D",2019,0.442374064186393,"0"
"2945",101,"CA","D",2019,0.382128989277339,"0"
"2946",102,"CA","D",2019,0.406351497074204,"0"
"2947",103,"CA","D",2019,0.167325642419912,"0"
"2948",104,"CA","D",2019,0.207698482094021,"0"
"2949",105,"CA","D",2019,-0.373340002519745,"0"
"2950",106,"CA","D",2019,0.178090064741529,"0"
"2951",107,"CA","D",2019,0.0094235883738445,"0"
"2952",108,"CA","D",2019,-0.257220187926635,"0"
"2953",109,"CA","D",2019,-0.0805949984454062,"0"
"2954",110,"CA","D",2019,-0.0430392421072797,"0"
"2955",111,"CA","R",2019,0.73237054145219,"0"
"2956",112,"CA","R",2019,0.873689790718213,"0"
"2957",113,"CA","D",2019,0.0517106858624795,"0"
"2958",114,"CA","D",2019,0.953363816363127,"0"
"2959",115,"CA","D",2019,0.253763467162124,"0"
"2960",116,"CA","D",2019,-0.123928598404421,"0"
"2961",117,"CA","D",2019,0.285998770587835,"0"
"2962",118,"CA","D",2019,-0.248755857880771,"0"
"2963",119,"CA","R",2019,0.900333678929316,"0"
"2964",120,"CA","R",2019,0.710546468453353,"0"
"2965",121,"CA","D",2019,0.342952416883718,"0"
"2966",122,"CA","D",2019,0.332300759155537,"0"
"2967",123,"CA","D",2019,-0.0998284391214315,"0"
"2968",124,"CA","D",2019,0.703814523637567,"0"
"2969",125,"CA","D",2019,0.162675680212069,"0"
"2970",126,"CA","D",2019,-0.121705593931967,"0"
"2971",127,"CA","R",2019,0.729689817963676,"0"
"2972",128,"CA","R",2019,1.14702157359349,"0"
"2973",129,"CA","R",2019,1.0821716567508,"0"
"2974",130,"CA","D",2019,0.115768430794478,"0"
"2975",131,"CA","D",2019,0.546745636109655,"0"
"2976",132,"CA","D",2019,-0.349292245256297,"0"
"2977",133,"CA","D",2019,-0.0689472421959539,"0"
"2978",134,"CA","D",2019,0.0444531577412865,"0"
"2979",135,"CA","D",2019,-0.247990704570409,"0"
"2980",136,"CA","D",2019,0.00810917473302181,"0"
"2981",137,"CA","R",2019,1.22290359483778,"0"
"2982",138,"CA","R",2019,0.977962149032834,"0"
"2983",139,"CA","R",2019,0.795425295690241,"0"
"2984",140,"CA","R",2019,0.681810960189159,"0"
"2985",141,"CA","D",2019,0.384252465354624,"0"
"2986",142,"CA","D",2019,-0.0148866678601513,"0"
"2987",143,"CA","D",2019,-0.0541537193340053,"0"
"2988",144,"CA","D",2019,0.377875047501224,"0"
"2989",145,"CA","D",2019,0.284487356172828,"0"
"2990",146,"CA","D",2019,-0.250541389455296,"0"
"2991",147,"CA","D",2019,0.0728473207224214,"0"
"2992",148,"CA","D",2019,0.121199371429787,"0"
"2993",149,"CA","D",2019,0.267935497000412,"0"
"2994",150,"CA","R",2019,0.654499768117811,"0"
"2995",151,"CA","R",2019,0.234404044792404,"0"
"2996",152,"CA","R",2019,1.21900648040995,"0"
"2997",153,"CA","D",2019,0.374017140050608,"0"
"2998",154,"CA","D",2019,0.0748975759340279,"0"
"2999",155,"CA","D",2019,-0.370144769245982,"0"
"3000",156,"CA","D",2019,0.308949169370696,"0"
"3001",157,"CA","D",2019,0.0642737922780653,"0"
"3002",158,"CA","D",2019,0.310071043162258,"0"
"3003",159,"CA","D",2019,0.497349448054369,"0"
"3004",160,"CA","D",2019,-0.399716226478126,"0"
"3005",161,"CA","D",2019,0.260231582985967,"0"
"3006",162,"CA","D",2019,0.0157980947444125,"0"
"3007",163,"CA","D",2019,-0.0247505086672988,"0"
"3008",164,"CA","R",2019,1.00776107279065,"0"
"3009",165,"CA","R",2019,0.531406370670214,"0"
"3010",166,"CA","R",2019,0.973900212565363,"0"
"3011",167,"CA","D",2019,0.0360052875707307,"0"
"3012",168,"CA","D",2019,0.426191034322719,"0"
"3013",169,"CA","D",2019,0.277108626266229,"0"
"3014",170,"CA","R",2019,1.3976690517432,"0"
"3015",171,"CA","R",2019,0.515452124187486,"0"
"3016",172,"CA","R",2019,1.46068957841396,"0"
"3017",173,"CA","D",2019,0.0720033646004662,"0"
"3018",174,"CA","D",2019,-0.0793501559431665,"0"
"3019",175,"CA","D",2019,0.164393421002204,"0"
"3020",176,"CA","R",2019,0.662545994014591,"0"
"3021",177,"CA","R",2019,1.04190432814652,"0"
"3022",178,"CA","R",2019,0.905577261906139,"0"
"3023",179,"CA","D",2019,0.101704466249076,"0"
"3024",180,"CA","D",2019,0.581155501809242,"0"
"3025",181,"CA","D",2019,-0.101426106803467,"0"
"3026",182,"CA","D",2019,0.216738384863624,"0"
"3027",183,"CA","D",2019,0.526975442923227,"0"
"3028",184,"CA","D",2019,-0.531784915246133,"0"
"3029",185,"CA","D",2019,-0.110465964318748,"0"
"3030",186,"CA","D",2019,0.156798497555386,"0"
"3031",187,"CA","D",2019,0.303157125727301,"0"
"3032",188,"CA","D",2019,0.814808443278795,"0"
"3033",189,"CA","D",2019,-0.491277875020627,"0"
"3034",190,"CA","R",2019,1.03979662614189,"0"
"3035",191,"CA","R",2019,0.825107308845806,"0"
"3036",192,"CA","D",2019,0.272099218348293,"0"
"3037",193,"CA","D",2019,0.216259762367193,"0"
"3038",194,"CA","D",2019,0.213408837936634,"0"
"3039",195,"CA","R",2019,0.955932671733788,"0"
"3040",196,"CA","R",2019,0.589393217950369,"0"
"3041",197,"CA","D",2019,-0.119052158509002,"0"
"3042",198,"CA","D",2019,1.10432270242185,"0"
"3043",199,"CA","D",2019,0.436316072148136,"0"
"3044",200,"CA","D",2019,0.559322823807786,"0"
"3045",201,"CA","D",2019,0.262438575676329,"0"
"3046",202,"CA","D",2019,-0.0494552418101403,"0"
"3047",203,"CA","D",2019,-0.590007609654111,"0"
"3048",204,"CA","D",2019,0.216929379258639,"0"
"3049",205,"CA","D",2019,0.937120119518855,"0"
"3050",206,"CA","D",2019,0.0748238240830214,"0"
"3051",207,"CA","D",2019,0.123165164846587,"0"
"3052",208,"CA","D",2019,0.454541681581773,"0"
"3053",209,"CA","D",2019,-0.426031327482575,"0"
"3054",210,"CA","D",2019,0.165815161581733,"0"
"3055",211,"CA","D",2019,0.282251080399653,"0"
"3056",212,"CA","D",2019,0.28739891104966,"0"
"3057",213,"CA","D",2019,-0.280123147309927,"0"
"3058",214,"CA","D",2019,0.296841433379636,"0"
"3059",215,"CA","D",2019,0.636094420701103,"0"
"3060",216,"CA","D",2019,-0.348224997148681,"0"
"3061",217,"CA","D",2019,0.222782758826729,"0"
"3062",218,"CA","D",2019,0.359887159446146,"0"
"3063",219,"CA","D",2019,0.162771554988845,"0"
"3064",220,"CA","D",2019,0.226915162761998,"0"
"3065",221,"CA","D",2019,0.268333278327218,"0"
"3066",222,"CA","D",2019,0.216699542129819,"0"
"3067",223,"CA","D",2019,0.291078324809823,"0"
"3068",224,"CA","D",2019,0.627020374484962,"0"
"3069",225,"CA","D",2019,-0.452840633080804,"0"
"3070",226,"CA","R",2019,0.820162598157634,"0"
"3071",227,"CA","R",2019,1.27759570151399,"0"
"3072",228,"CA","D",2019,0.152983957561706,"0"
"3073",229,"CA","D",2019,-0.0716767389716069,"0"
"3074",230,"CA","D",2019,-0.189824268300146,"0"
"3075",231,"CA","D",2019,0.0791711424641133,"0"
"3076",232,"CA","D",2019,0.280356050047111,"0"
"3077",233,"CA","D",2019,-0.048282888215413,"0"
"3078",234,"CA","R",2019,0.834945013192732,"0"
"3079",235,"CA","R",2019,0.747824764334575,"0"
"3080",236,"CO","R",2019,1.60799325139473,"0"
"3081",237,"CO","R",2019,0.935069452519259,"0"
"3082",238,"CO","R",2019,0.905601138756995,"0"
"3083",239,"CO","R",2019,0.50468432167729,"0"
"3084",240,"CO","R",2019,0.159520476090179,"0"
"3085",241,"CO","D",2019,0.227314332481484,"0"
"3086",242,"CO","D",2019,-0.145897938850619,"0"
"3087",243,"CO","D",2019,0.52217170740888,"0"
"3088",244,"CO","D",2019,-0.209837210877284,"0"
"3089",245,"CO","D",2019,-0.333409444892354,"0"
"3090",246,"CO","R",2019,0.823789441799662,"0"
"3091",247,"CO","R",2019,1.00005058442216,"0"
"3092",248,"CO","R",2019,1.20134380293261,"0"
"3093",249,"CO","D",2019,0.0699180919998545,"0"
"3094",250,"CO","D",2019,-0.359267631269274,"0"
"3095",251,"CO","D",2019,0.236413698413459,"0"
"3096",252,"CO","D",2019,0.193337434945441,"0"
"3097",253,"CO","D",2019,0.214914037179258,"0"
"3098",254,"CO","D",2019,0.487206868890112,"0"
"3099",255,"CO","D",2019,-0.0925707590386574,"0"
"3100",256,"CO","R",2019,1.19185725879811,"0"
"3101",257,"CO","R",2019,1.13734102161846,"0"
"3102",258,"CO","R",2019,0.853485720873164,"0"
"3103",259,"CT","D",2019,0.258162485282848,"0"
"3104",260,"CT","D",2019,0.611965884082973,"0"
"3105",261,"CT","D",2019,0.502951893684677,"0"
"3106",262,"CT","D",2019,0.437199462071341,"0"
"3107",263,"CT","D",2019,0.261481737821782,"0"
"3108",264,"CT","D",2019,0.508778354170184,"0"
"3109",265,"CT","D",2019,0.408393010037968,"0"
"3110",266,"CT","D",2019,0.380822756695163,"0"
"3111",267,"CT","D",2019,-0.0943985657221866,"0"
"3112",268,"CT","D",2019,0.397967154876092,"0"
"3113",269,"CT","D",2019,0.232586710066585,"0"
"3114",270,"CT","D",2019,0.135101315774325,"0"
"3115",271,"CT","D",2019,-0.0935738837940975,"0"
"3116",272,"CT","D",2019,-0.210058776270935,"0"
"3117",273,"CT","D",2019,0.303922006400794,"0"
"3118",274,"CT","D",2019,-0.439417476742386,"0"
"3119",275,"DE","D",2019,0.236767825168703,"0"
"3120",276,"DE","D",2019,0.972624909469745,"0"
"3121",277,"DE","D",2019,-0.103256104558938,"0"
"3122",278,"FL","R",2019,0.748432840439267,"1"
"3123",279,"FL","R",2019,0.382997204034346,"1"
"3124",280,"FL","R",2019,1.03371997050187,"1"
"3125",281,"FL","R",2019,0.885597963883436,"1"
"3126",282,"FL","R",2019,0.869291889600754,"1"
"3127",283,"FL","R",2019,0.325414529694125,"1"
"3128",284,"FL","D",2019,-0.407727954655285,"1"
"3129",285,"FL","D",2019,0.044086852702282,"1"
"3130",286,"FL","D",2019,-0.0189886931782437,"1"
"3131",287,"FL","R",2019,0.841600978506014,"1"
"3132",288,"FL","R",2019,1.06030094313172,"1"
"3133",289,"FL","D",2019,0.478515191436021,"1"
"3134",290,"FL","D",2019,0.096777236441447,"1"
"3135",291,"FL","D",2019,0.123740477950253,"1"
"3136",292,"FL","R",2019,1.02317657256567,"1"
"3137",293,"FL","R",2019,0.683434131961559,"1"
"3138",294,"FL","R",2019,1.13551062975315,"1"
"3139",295,"FL","D",2019,-0.0710020720685661,"1"
"3140",296,"FL","D",2019,0.285141603089248,"1"
"3141",297,"FL","D",2019,0.446442210628941,"1"
"3142",298,"FL","R",2019,1.03270851997257,"1"
"3143",299,"FL","R",2019,0.421908262074668,"1"
"3144",300,"FL","D",2019,-0.0672548602642035,"1"
"3145",301,"FL","D",2019,0.327972961753739,"1"
"3146",302,"FL","D",2019,0.450140523618706,"1"
"3147",303,"FL","R",2019,1.07685690088364,"1"
"3148",304,"FL","R",2019,0.981375964743562,"1"
"3149",305,"FL","R",2019,1.67727715986738,"1"
"3150",306,"FL","D",2019,0.14155518962575,"1"
"3151",307,"FL","D",2019,0.0386916917054902,"1"
"3152",308,"FL","D",2019,-0.275522783556121,"1"
"3153",309,"FL","R",2019,0.895732875812787,"1"
"3154",310,"FL","R",2019,0.733438668510935,"1"
"3155",311,"FL","R",2019,1.12045996775374,"1"
"3156",312,"FL","D",2019,0.00338462973618758,"1"
"3157",313,"FL","D",2019,0.00195653645108336,"1"
"3158",314,"FL","D",2019,0.280569451691239,"1"
"3159",315,"FL","D",2019,-0.0781770977334174,"1"
"3160",316,"FL","D",2019,0.263828112597121,"1"
"3161",317,"FL","D",2019,0.160155348685802,"1"
"3162",318,"FL","R",2019,0.793148041530327,"1"
"3163",319,"FL","R",2019,1.11531380285318,"1"
"3164",320,"FL","R",2019,0.560202480379824,"1"
"3165",321,"FL","D",2019,1.29302844204436,"1"
"3166",322,"FL","D",2019,1.00571821450822,"1"
"3167",323,"FL","D",2019,0.366371030199463,"1"
"3168",324,"FL","D",2019,0.103732048576971,"1"
"3169",325,"FL","D",2019,0.0140353153428642,"1"
"3170",326,"FL","R",2019,1.45795967947131,"1"
"3171",327,"FL","R",2019,0.392094472478786,"1"
"3172",328,"FL","R",2019,0.768152456974742,"1"
"3173",329,"FL","R",2019,0.478218546613065,"1"
"3174",330,"FL","R",2019,0.7250561295725,"1"
"3175",331,"FL","R",2019,0.652799872090729,"1"
"3176",332,"FL","R",2019,1.16104665496341,"1"
"3177",333,"FL","R",2019,1.31259154204712,"1"
"3178",334,"FL","R",2019,1.28740898708713,"1"
"3179",335,"FL","R",2019,0.272304187291712,"1"
"3180",336,"FL","R",2019,0.854488394907312,"1"
"3181",337,"FL","R",2019,0.538448535920166,"1"
"3182",338,"FL","R",2019,1.44914866403723,"1"
"3183",339,"FL","R",2019,1.25118806956927,"1"
"3184",340,"FL","R",2019,0.618374411869897,"1"
"3185",341,"FL","D",2019,-0.286088254684212,"1"
"3186",342,"FL","D",2019,0.0118769536557674,"1"
"3187",343,"FL","D",2019,-0.475675866146063,"1"
"3188",344,"FL","D",2019,-0.00135665294190169,"1"
"3189",345,"FL","D",2019,0.180852483520506,"1"
"3190",346,"FL","R",2019,1.42856264127482,"1"
"3191",347,"FL","R",2019,1.07592442189757,"1"
"3192",348,"FL","R",2019,1.20228207787942,"1"
"3193",349,"FL","R",2019,0.597102966003811,"1"
"3194",350,"FL","D",2019,-0.0394959527863046,"1"
"3195",351,"FL","D",2019,0.412099589991286,"1"
"3196",352,"FL","D",2019,0.0235160071843936,"1"
"3197",353,"FL","R",2019,0.978423135907567,"1"
"3198",354,"FL","R",2019,1.08529298572693,"1"
"3199",355,"FL","R",2019,1.12169089664449,"1"
"3200",356,"FL","D",2019,-0.260082360230043,"1"
"3201",357,"FL","D",2019,0.266522111440347,"1"
"3202",358,"FL","D",2019,0.324008664419702,"1"
"3203",359,"FL","R",2019,0.94784870920167,"1"
"3204",360,"FL","R",2019,0.862410414027512,"1"
"3205",361,"FL","R",2019,0.773966820417811,"1"
"3206",362,"FL","R",2019,0.836529992368891,"1"
"3207",363,"FL","R",2019,0.788358019163976,"1"
"3208",364,"GA","R",2019,0.548189379268657,"1"
"3209",365,"GA","R",2019,1.08891736899349,"1"
"3210",366,"GA","R",2019,0.955873361240004,"1"
"3211",367,"GA","D",2019,0.761550348927323,"1"
"3212",368,"GA","D",2019,0.585864934207234,"1"
"3213",369,"GA","D",2019,0.0512863554370087,"1"
"3214",370,"GA","R",2019,1.45377520018269,"1"
"3215",371,"GA","R",2019,0.615308902641975,"1"
"3216",372,"GA","R",2019,1.68156577853635,"1"
"3217",373,"GA","R",2019,1.11362874566406,"1"
"3218",374,"GA","R",2019,1.14447575095557,"1"
"3219",375,"GA","R",2019,0.736813963600813,"1"
"3220",376,"GA","R",2019,1.39612864144533,"1"
"3221",377,"GA","R",2019,1.08510060219062,"1"
"3222",378,"GA","R",2019,1.08597068133418,"1"
"3223",379,"GA","R",2019,0.459895730429773,"1"
"3224",380,"GA","R",2019,0.480294239418379,"1"
"3225",381,"GA","R",2019,0.854845698479944,"1"
"3226",382,"GA","R",2019,1.09224758163358,"1"
"3227",383,"GA","R",2019,0.747038659887116,"1"
"3228",384,"GA","R",2019,0.922040427978546,"1"
"3229",385,"GA","R",2019,1.20961811151226,"1"
"3230",386,"GA","R",2019,1.41714855024404,"1"
"3231",387,"GA","D",2019,-0.474346433271415,"1"
"3232",388,"GA","D",2019,0.0239072831012602,"1"
"3233",389,"GA","D",2019,0.107238620948487,"1"
"3234",390,"GA","D",2019,-0.129174960663718,"1"
"3235",391,"GA","D",2019,-0.122513834233466,"1"
"3236",392,"GA","D",2019,0.0797937218012411,"1"
"3237",393,"GA","R",2019,0.736387268966484,"1"
"3238",394,"GA","R",2019,0.74541649072944,"1"
"3239",395,"GA","R",2019,0.613248597833333,"1"
"3240",396,"GA","D",2019,-0.587609925841812,"1"
"3241",397,"GA","D",2019,0.121655853520457,"1"
"3242",398,"GA","D",2019,0.424676094361977,"1"
"3243",399,"GA","D",2019,1.33038204269151,"1"
"3244",400,"GA","D",2019,0.425808837711184,"1"
"3245",401,"GA","R",2019,1.18786975595541,"1"
"3246",402,"GA","R",2019,0.989642258586847,"1"
"3247",403,"GA","R",2019,0.968628427563365,"1"
"3248",404,"GA","R",2019,0.836555397990662,"1"
"3249",405,"GA","R",2019,1.00441289725317,"1"
"3250",406,"GA","R",2019,1.1473140258852,"1"
"3251",407,"HI","D",2019,-0.312950598702588,"0"
"3252",408,"HI","D",2019,-0.400522044894623,"0"
"3253",409,"HI","D",2019,0.293691689755945,"0"
"3254",410,"HI","D",2019,0.388635493592745,"0"
"3255",411,"HI","D",2019,0.912295243784122,"0"
"3256",412,"HI","D",2019,-0.0960106442285703,"0"
"3257",413,"HI","D",2019,0.516069761621314,"0"
"3258",414,"IA","D",2019,-0.0739064869785233,"0"
"3259",415,"IA","D",2019,-0.364316072409191,"0"
"3260",416,"IA","R",2019,0.48287703081951,"0"
"3261",417,"IA","R",2019,0.760812956256939,"0"
"3262",418,"IA","D",2019,-0.185524421376541,"0"
"3263",419,"IA","D",2019,-0.368994093185802,"0"
"3264",420,"IA","R",2019,0.966961976537183,"0"
"3265",421,"IA","R",2019,0.979274327458363,"0"
"3266",422,"IA","R",2019,1.16223946934595,"0"
"3267",423,"IA","D",2019,0.143198724827792,"0"
"3268",424,"IA","D",2019,0.246066276031841,"0"
"3269",425,"IA","D",2019,0.110795216045,"0"
"3270",426,"IA","R",2019,1.33892667226439,"0"
"3271",427,"IA","R",2019,1.00249442476155,"0"
"3272",428,"ID","R",2019,1.36728783758567,"0"
"3273",429,"ID","R",2019,0.756535871193047,"0"
"3274",430,"ID","R",2019,0.605688714260638,"0"
"3275",431,"ID","R",2019,0.833855457090188,"0"
"3276",432,"ID","R",2019,0.889006635617959,"0"
"3277",433,"ID","R",2019,0.592342128459517,"0"
"3278",434,"ID","R",2019,0.368462101393097,"0"
"3279",435,"IL","D",2019,-0.21856820747959,"0"
"3280",436,"IL","D",2019,0.0996568918805752,"0"
"3281",437,"IL","D",2019,0.119594711875125,"0"
"3282",438,"IL","R",2019,0.583200087110763,"0"
"3283",439,"IL","R",2019,0.960790971381861,"0"
"3284",440,"IL","R",2019,1.07495466921599,"0"
"3285",441,"IL","D",2019,0.655671098340149,"0"
"3286",442,"IL","D",2019,0.462935327960049,"0"
"3287",443,"IL","D",2019,-0.307638923327505,"0"
"3288",444,"IL","D",2019,0.0370613876521581,"0"
"3289",445,"IL","D",2019,-0.111989473587783,"0"
"3290",446,"IL","R",2019,0.898651012669394,"0"
"3291",447,"IL","R",2019,0.911550518703579,"0"
"3292",448,"IL","R",2019,0.956803394321907,"0"
"3293",449,"IL","D",2019,-0.0829520929586004,"0"
"3294",450,"IL","D",2019,0.240049160668807,"0"
"3295",451,"IL","D",2019,-0.0894292823639001,"0"
"3296",452,"IL","D",2019,0.110938753487981,"0"
"3297",453,"IL","D",2019,0.09300702757376,"0"
"3298",454,"IL","D",2019,0.196013081480286,"0"
"3299",455,"IL","D",2019,0.0600148930340993,"0"
"3300",456,"IL","R",2019,0.888562776059598,"0"
"3301",457,"IL","R",2019,0.829427823400805,"0"
"3302",458,"IL","R",2019,1.07214857390609,"0"
"3303",459,"IL","R",2019,1.23464209774987,"0"
"3304",460,"IL","R",2019,0.703121872197328,"0"
"3305",461,"IL","D",2019,-0.178021977548421,"0"
"3306",462,"IL","D",2019,0.563347445699355,"0"
"3307",463,"IL","D",2019,0.0211013956379439,"0"
"3308",464,"IL","D",2019,0.0428760747787574,"0"
"3309",465,"IL","D",2019,0.0571682982211248,"0"
"3310",466,"IL","D",2019,-0.0116271898094325,"0"
"3311",467,"IL","D",2019,0.562943583303115,"0"
"3312",468,"IL","D",2019,0.133949105151092,"0"
"3313",469,"IL","D",2019,-0.0520171265800312,"0"
"3314",470,"IL","R",2019,0.74479574769642,"0"
"3315",471,"IL","R",2019,0.854350572493835,"0"
"3316",472,"IL","R",2019,0.796645141338805,"0"
"3317",473,"IL","D",2019,0.0431310279423466,"0"
"3318",474,"IL","D",2019,-0.124192878928656,"0"
"3319",475,"IL","D",2019,-0.127702914537257,"0"
"3320",476,"IL","D",2019,0.0189388143875299,"0"
"3321",477,"IL","D",2019,-0.0847727697190981,"0"
"3322",478,"IL","D",2019,-0.0363737764347309,"0"
"3323",479,"IL","R",2019,1.20910660577932,"0"
"3324",480,"IL","R",2019,0.264543108707622,"0"
"3325",481,"IL","R",2019,0.767553352982736,"0"
"3326",482,"IL","R",2019,0.935686049868383,"0"
"3327",483,"IL","R",2019,1.22609040503617,"0"
"3328",484,"IL","D",2019,-0.482020172107835,"0"
"3329",485,"IL","D",2019,0.14248899089364,"0"
"3330",486,"IL","D",2019,0.167995152461807,"0"
"3331",487,"IL","D",2019,-0.260529580458663,"0"
"3332",488,"IL","D",2019,0.438635100793324,"0"
"3333",489,"IL","D",2019,-0.0810272658044418,"0"
"3334",490,"IL","D",2019,-0.313436856199723,"0"
"3335",491,"IL","D",2019,-0.224708601734493,"0"
"3336",492,"IN","R",2019,1.16361649851569,"0"
"3337",493,"IN","R",2019,1.13622106732207,"0"
"3338",494,"IN","R",2019,0.825519381463048,"0"
"3339",495,"IN","R",2019,1.19770019719519,"0"
"3340",496,"IN","R",2019,0.681020269858866,"0"
"3341",497,"IN","R",2019,1.26276624939826,"0"
"3342",498,"IN","R",2019,0.743228516294277,"0"
"3343",499,"IN","R",2019,1.14090818175281,"0"
"3344",500,"IN","R",2019,0.313900852342441,"0"
"3345",501,"IN","R",2019,0.446756868564083,"0"
"3346",502,"IN","R",2019,0.73132121040747,"0"
"3347",503,"IN","D",2019,0.167992211707995,"0"
"3348",504,"IN","D",2019,0.549324528733045,"0"
"3349",505,"IN","D",2019,0.0517814189184762,"0"
"3350",506,"IN","R",2019,0.98770240536555,"0"
"3351",507,"IN","R",2019,0.792198176900971,"0"
"3352",508,"IN","R",2019,0.68987778036189,"0"
"3353",509,"IN","R",2019,1.12845564366042,"0"
"3354",510,"IN","R",2019,1.01780792531902,"0"
"3355",511,"IN","R",2019,0.952769632818032,"0"
"3356",512,"IN","R",2019,0.920726264004075,"0"
"3357",513,"IN","R",2019,0.674139280605087,"0"
"3358",514,"IN","R",2019,0.916455592515192,"0"
"3359",515,"IN","D",2019,0.588138087648054,"0"
"3360",516,"IN","D",2019,0.469922368484332,"0"
"3361",517,"IN","D",2019,-0.402048830315757,"0"
"3362",518,"IN","R",2019,0.518917718969012,"0"
"3363",519,"IN","R",2019,0.650129672523561,"0"
"3364",520,"IN","R",2019,0.875992344184918,"0"
"3365",521,"KS","D",2019,-0.14115751669641,"0"
"3366",522,"KS","D",2019,0.169177943147311,"0"
"3367",523,"KS","R",2019,0.831376495280221,"0"
"3368",524,"KS","R",2019,1.31803318329745,"0"
"3369",525,"KS","R",2019,1.38890195314851,"0"
"3370",526,"KS","R",2019,0.939164197545936,"0"
"3371",527,"KS","R",2019,0.71793211970725,"0"
"3372",528,"KS","R",2019,0.925815636391426,"0"
"3373",529,"KS","R",2019,1.36876239020235,"0"
"3374",530,"KS","R",2019,0.854692339404754,"0"
"3375",531,"KS","R",2019,1.14918253957977,"0"
"3376",532,"KS","R",2019,0.857213863291387,"0"
"3377",533,"KS","R",2019,0.702781013514485,"0"
"3378",534,"KS","R",2019,0.997325313695288,"0"
"3379",535,"KY","R",2019,0.772753685595939,"0"
"3380",536,"KY","R",2019,1.40255147176041,"0"
"3381",537,"KY","R",2019,0.569891773813254,"0"
"3382",538,"KY","R",2019,1.07265623020848,"0"
"3383",539,"KY","R",2019,1.24844240601014,"0"
"3384",540,"KY","R",2019,0.88655269346535,"0"
"3385",541,"KY","R",2019,1.03966648037476,"0"
"3386",542,"KY","R",2019,0.259190738099746,"0"
"3387",543,"KY","R",2019,0.826869471075746,"0"
"3388",544,"KY","R",2019,0.717529015619338,"0"
"3389",545,"KY","R",2019,0.677636310255882,"0"
"3390",546,"KY","R",2019,0.970618828861873,"0"
"3391",547,"KY","R",2019,1.11183494304477,"0"
"3392",548,"KY","R",2019,1.23382663022852,"0"
"3393",549,"KY","R",2019,0.907645717840094,"0"
"3394",550,"KY","D",2019,0.191416709160386,"0"
"3395",551,"KY","D",2019,0.425459461472771,"0"
"3396",552,"KY","D",2019,-0.00720123747016972,"0"
"3397",553,"LA","R",2019,1.22212726263273,"0"
"3398",554,"LA","R",2019,0.969517102589138,"0"
"3399",555,"LA","R",2019,1.10370226515623,"0"
"3400",556,"LA","R",2019,1.04862324269991,"0"
"3401",557,"LA","R",2019,0.688527750405979,"0"
"3402",558,"LA","R",2019,0.972638134793705,"0"
"3403",559,"LA","R",2019,1.36646299310314,"0"
"3404",560,"LA","R",2019,1.28799752841933,"0"
"3405",561,"LA","R",2019,0.98178026012553,"0"
"3406",562,"LA","R",2019,1.17444690153861,"0"
"3407",563,"LA","R",2019,1.00987546761069,"0"
"3408",564,"LA","R",2019,0.699869723872674,"0"
"3409",565,"LA","D",2019,0.0507240218515339,"0"
"3410",566,"LA","D",2019,-0.0583210721730625,"0"
"3411",567,"LA","D",2019,0.110092130970089,"0"
"3412",568,"LA","R",2019,0.323014564752874,"0"
"3413",569,"LA","R",2019,0.940232840010068,"0"
"3414",570,"LA","R",2019,1.19554799430115,"0"
"3415",571,"MA","D",2019,-0.264432020225713,"0"
"3416",572,"MA","D",2019,0.0518240351790045,"0"
"3417",573,"MA","D",2019,0.135874656123537,"0"
"3418",574,"MA","D",2019,-0.572965313730687,"0"
"3419",575,"MA","D",2019,0.323817199470181,"0"
"3420",576,"MA","D",2019,0.557044460330793,"0"
